asset_id,technical_name,source_ref,column_names_text,business_domain,llm_consensus_score,_votes,review_reason
1054881,SYSADM.PS_OM_RUN_PPRC_OUT,PS_OM_RUN_PPRC_OUT,BUSINESS_UNIT | BUSINESS_UNIT_IN | CATALOG_NBR | CUST_ID | CUSTOMER_GROUP | DESCR | EFFDT | OM_PARM_SEL_OPT | OM_PARM_SEL_TYPE | OPRID | PRICE_LIST_ID | PRODUCT_GROUP | REQUEST_ID | RUN_CNTL_ID,Ventes & Clients,0.5,"['Ventes & Clients', 'Finance & Contrôle']",coin_flip_reject
1054890,SYSADM.PS_OM_TRFT_AET,PS_OM_TRFT_AET,BLANK | BUSINESS_UNIT | BUSINESS_UNIT_IN | BUSINESS_UNIT_OLD | BUSINESS_UNIT_OM | CARRIER_ID | CARRIER_ID_EXP | CATEGORY_CD | CNTRCT_ID | COMMODITY_CD | COUNTER | COUNTRY | CURRENCY_CD | CURRENCY_CD_BASE | CUST_GROUP_FLAG | CUSTOMER_GROUP | DELETE_FLG | EXT_NET_PRC_BASE | FLAG | FREIGHT_AMT | FREIGHT_AMT_BSE | FREIGHT_CHARGE | FREIGHT_CHARGE_BSE | FREIGHT_TAX_AMT | FREIGHT_TAX_BASE | FREIGHT_TAX_PCT | FREIGHT_TERMS | FREIGHT_TERMS_EXP | FRT_BREAK_ID | FRT_CHRG_METHOD | HARMONIZED_CD | INVENTORY_ITEM | INV_ITEM_GROUP | INV_ITEM_ID | LOAD_ID | LOCATION | OPRID | ORDER_DATE | ORDER_GRP | ORDER_INT_LINE_NO | ORDER_NO | PACKING_VOLUME | PACKING_WEIGHT | PO_ID | PROCESS_INSTANCE | PROC_FREIGHT | PRODUCT_GROUP | PRODUCT_GROUP_FLAG | PRODUCT_ID | PRODUCT_KIT_FLAG | QTY_AVAILABLE | QTY_ORDERED | RECNAME_1 | RECNAME_2 | REGION_CD | REGION_FLAG | ROUTE_CD | RUN_CNTL_ID | SCHED_SHIP_DTTM | SEQ_NUM | SETID_CUST_GRP | SETID_CUSTOMER | SETID_INV_ITEM | SETID_PROD_GRP | SETID_PRODUCT | SETID_REGION | SETID_TRFT | SHIP_FROM_BU | SHIP_ID_EST | SHIPPING_VOLUME | SHIPPING_WEIGHT | SHIP_PRIORITY_ID | SHIP_TO_CUST_ID | SHIPTO_ID | SHIP_TYPE_ID | SHIP_TYPE_ID_EXP | SKIP_EXTFRT_FLAG | SOLD_TO_CUST_ID | SOURCE_CD | SOURCE_CODE | SQL_WHERE_001 | STATE | TEMP_FLD | TOTAL_VOLUME | TOTAL_WEIGHT | TRFT_FEATURE_CD | TRFT_RULE_CD | TRFT_SET_ID | TRFT_SRC_SORT | TRFT_SRC_TYPE | UNIT_MEASURE_SHIP | UNIT_MEASURE_STD | UNIT_MEASURE_VOL | UNIT_MEASURE_WT | UNIT_OF_MEASURE | VENDOR_ID | VNDR_FRT_GROUP | VNDR_LOC | WHERE_CLAUSE_LONG | X_VENDOR_ID | X_VNDR_LOC,Supply Chain / Logistique / Production,0.5,"['Finance & Contrôle', 'Supply Chain / Logistique / Production']",coin_flip_reject
1055116,SYSADM.PS_ORD_CDATA_EC,PS_ORD_CDATA_EC,AUDIT_ACTN | BUSINESS_UNIT | EIP_CTL_ID | EIP_DTA_STATUS | EIP_PROGRAM | ORDER_INT_LINE_NO | ORDER_NO | PROCESS_INSTANCE | REFERENCE_ID | SCHED_LINE_NBR | SEQ_NUM | TEXT80,Ventes & Clients,0.5,"['Ventes & Clients', 'IT & Sécurité']",coin_flip_reject
1055164,SYSADM.PS_ORD_LINE_EC,PS_ORD_LINE_EC,ADDRESS_SEQ_NUM | ADDR_OVRD_LEVEL | AERP | ALLOW_OVERPICK_FLG | AUDIT_ACTN | BCKORDR_CNCL_FLAG | BUSINESS_UNIT | CANCEL_DATE | CARRIER_ID | CARRIER_ID_EXP | CB_CONTRACT_ID | CCI_REQ_EXP | CNTCT_SEQ_SHIP | CNTRCT_ID | CNTRCT_LINE_NBR | CNTRCT_SCHED_NBR | CONFIG_CODE | COO_REQ_EXP | COUNTRY_LOC_BUYER | COUNTRY_LOC_SELLER | COUNTRY_SHIP_FROM | COUNTRY_SHIP_TO | COUNTRY_VAT_BILLFR | COUNTRY_VAT_BILLTO | COUNTRY_VAT_PERFRM | COUNTRY_VAT_SUPPLY | CP_TEMPLATE_ID | CSD_BENEFIT_ID | CURRENCY_CD | CURRENCY_CD_BASE | CUST_BBACK_ALL_BSE | CUST_BILL_BACK_ALL | CUST_NET_PRC_BASE | CUST_NET_PRICE | CUST_OFF_INV_BASE | CUST_OFF_INV_DISC | CUSTOM_C10_A | CUSTOM_C10_B | CUSTOM_C20_A | CUSTOM_C20_B | CUSTOM_C30_A | CUSTOM_C30_B | CUSTOM_C40_A | CUSTOM_C40_B | CUSTOM_C80_A | CUSTOM_C80_B | CUSTOM_DTTM_A | CUSTOM_DTTM_B | CUSTOM_DTTM_C | CUSTOM_DTTM_D | CUSTOM_DTTM_E | CUSTOM_DTTM_F | CUSTOM_DTTM_G | CUSTOM_DTTM_H | CUSTOM_DTTM_I | CUSTOM_DTTM_J | CUSTOM_DTTM_K | CUSTOM_DTTM_L | CUSTOM_DTTM_M | CUSTOM_DTTM_N | CUSTOM_DTTM_O | CUSTOM_DTTM_P | CUSTOM_DTTM_Q | CUSTOM_DTTM_R | CUSTOM_DTTM_S | CUSTOM_DTTM_T | CUSTOMER_ITEM_NBR | CUSTOMER_PO | CUSTOMER_PO_LINE | CUSTOM_N12_A | CUSTOM_N12_B | CUSTOM_N12_C | CUSTOM_N12_D | CUSTOM_N12_E | CUSTOM_N15_A | CUSTOM_N15_B | CUSTOM_N15_C | CUSTOM_N15_D | CUSTOM_N15_E | CUST_PICKUP | CUST_PO_PRC_BASE | CUST_PO_PRICE | DATETIME_ADDED | DROP_SHIP_FLAG | EIP_CTL_ID | EIP_DTA_STATUS | EIP_PROGRAM | EXPORT | EXPORT_APPL_DT | EXPORT_LIC_APPL | EXPORT_LIC_EXPIRE | EXPORT_LIC_NBR | EXPORT_LIC_QTY | EXPORT_LIC_REC | EXPORT_LIC_REQ | EXPORT_LIC_TYPE | EXPORT_LIC_VALUE | EXPORT_REC_DT | EXS_TAX_TXN_TYPE | FREIGHT_TERMS | FREIGHT_TERMS_EXP | FRT_CHRG_METHOD | IMPORT_APPL_DT | IMPORT_CERT_NBR | IMPORT_LIC_APPL | IMPORT_LIC_EXP | IMPORT_LIC_REC | IMPORT_LIC_REQ | IMPORT_REC_DT | IN_LINE_BO_RULE | IN_LINE_RESV_RULE | IN_LN_RESV_BO_RULE | IN_ORDER_RESV_RULE | INVALID_ARRV_DT | INVENTORY_EDIT | IST_TXN_FLG | LAST_MAINT_OPRID | LASTUPDDTTM | LIST_PRICE | LIST_PRICE_BASE | LIST_PRICE_ORIG | LIST_PRICEORIG_BSE | LOAD_ID | MAX_PICK_TOLERANCE | NAFTA_REQ_EXP | NET_CHG_QTY_EP | NET_CHG_STATUS_EP | NET_CHG_TO_QTY | NET_CHG_TO_STATUS | ORDER_GRP | ORDER_INT_LINE_NO | ORDER_NO | ORD_LINE_STATUS | ORD_LINE_TAG | PAYMENT_METHOD | PHYSICAL_NATURE | PREF_CARRIER_FLAG | PRICE | PRICE_BASE | PRICE_ORIG | PRICE_ORIG_BASE | PRICE_PROGRAM | PRICE_PROTECTED | PRICING_UOM | PROCESS_INSTANCE | PROD_ID_ENTERED | PROD_ID_SRC | PRODUCT_ID | PRODUCT_ID_ORIG | PYMNT_TERMS_CD | QTY_ORDERED | QTY_ORDERED_ORIG | QTY_PICKUP | REASON_CD | REPLACEMENT_FLG | REQ_ARRIVAL_DTTM | REQ_SHIP_DTTM | ROUTE_CD | ROUTE_STOP_NBR | SCHED_ARRV_DTTM | SCHED_SHIP_DTTM | SECTION_ID | SED_REQ_EXP | SHIP_FROM_BU | SHIP_PARTIAL_FLAG | SHIP_PRIOR_FLAG | SHIP_PRIORITY_EXP | SHIP_PRIORITY_ID | SHIP_TO_CUST_ID | SHIP_TYPE_ID | SHIP_TYPE_ID_EXP | SKIP_ATP | SKIP_LOT_ALLOC | STATE_LOC_BUYER | STATE_LOC_SELLER | STATE_SHIP_FROM | STATE_SHIP_TO | STATE_VAT_DEFAULT | STATE_VAT_PERFRM | STD_DISCOUNT | STORE_NUMBER | TAX_CD | TAX_CD_VAT | TAX_CUST_GROUP | TRFT_DISPOSITION | TRFT_SRC_TYPE | TRNSPT_LEAD_DAYS | TRNSPT_LEAD_HOURS | TRNSPT_LEAD_MIN | UNIT_COST | UNIT_COST_ALT | UNIT_OF_MEASURE | UOM_ORIG | UPC_ID | UPN_ID | VAT_APPLICABILITY | VAT_CALC_GROSS_NET | VAT_DCLRTN_POINT | VAT_DFLT_DONE_FLG | VAT_DST_ACCT_TYPE | VAT_ENTITY | VAT_EXCPTN_CERTIF | VAT_EXCPTN_TYPE | VAT_RECALC_FLG | VAT_RGSTRN_BUYER | VAT_ROUND_RULE | VAT_SERVICE_TYPE | VAT_SVC_SUPPLY_FLG | VAT_TREATMENT | VAT_TREATMENT_GRP | VAT_TXN_TYPE_CD,Finance & Contrôle,0.5,"['Ventes & Clients', 'Finance & Contrôle']",coin_flip_reject
1055263,SYSADM.PS_ORD_STAT_AET,PS_ORD_STAT_AET,BILL_BACK_AMT | BILL_BACK_AMT_BASE | BUSINESS_UNIT | CR_CARD_NBR | CR_CARD_NBR_E | INB_RUN_DATE | LAST_DTTM_UPD_FROM | LAST_DTTM_UPD_TO | LAST_RUN_DTM | LAST_RUN_INDICATOR | OFF_INVOICE_AMT | OFF_INVOICE_AMT_BS | OM_FLAG | OPRID | ORDER_DATE | ORDER_DATE_TO | ORDER_INT_LINE_NO | ORDER_NO | ORDER_NO_TO | ORDER_TYPE_CD | ORD_STAT_CANCELED | ORD_STAT_CLOSED | ORD_STAT_OPEN | ORD_STAT_PENDING | PROCESS_INSTANCE | REQUEST_ID | RUN_CNTL_ID | SCHED_LINE_NBR | SOLD_TO_CUST_ID | SOURCE_CD | TOTAL_EXTRACT | WHERE_LONG,Finance & Contrôle,0.5,"['Ventes & Clients', 'Finance & Contrôle']",coin_flip_reject
1055285,SYSADM.PS_ORD_STAT_SRCH,PS_ORD_STAT_SRCH,BILL_TO_CUST_ID | BUSINESS_UNIT | BUSINESS_UNIT_PO | CARRIER_ID | CNTRCT_ID | CUSTOMER_PO | END_DATE | END_DT | INVOICE | ORDER_GRP | ORDER_NO | ORD_TRACK_STATUS | PO_ID | PRODUCT_ID | SETID | SHIP_FROM_BU | SHIP_TO_CUST_ID | SOLD_TO_CUST_ID | START_DATE | START_DT,Achats & Fournisseurs,0.5,"['Achats & Fournisseurs', 'Ventes & Clients']",coin_flip_reject
1055299,SYSADM.PS_ORG_REGISTER,PS_ORG_REGISTER,EFF_STATUS | EXD_REGISTER_CD | EXS_ITM_PROD_ID | EXS_PROD_KIT_FLG | ORG_CODE | ORG_LAST_SR_NBR | ORG_TAX_LOC_CD | SETID | START_DT,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1055542,SYSADM.PS_P6_INTF_TA3,PS_P6_INTF_TA3,ACTIVITY_ID | AFFILIATE | AFFILIATE_INTRA1 | AFFILIATE_INTRA2 | ANALYSIS_TYPE | APPROVER_ACTN_DT | APPROVER_ADD_FLAG | APPROVER_OPRID | BI_DISTRIB_STATUS | BILLING_ACTION | BUDGET_REF | BUSINESS_UNIT_GL | BUSINESS_UNIT_PC | BUSINESS_UNIT_WO | CHANGE_REQ_FLAG | CHARTFIELD1 | CHARTFIELD2 | CHARTFIELD3 | CLASS_FLD | COMMENTS | COUNTRY | DEPTID | DESCR60 | EX_LINE_STATUS | FUND_CODE | LINE_NBR | LOCALITY | OPERATING_UNIT | PC_DISTRIB_STATUS | PROCESS_INSTANCE | PRODUCT | PROGRAM_CODE | PROJECT_ID | RES_LN_NBR | RESOURCE_CATEGORY | RESOURCE_ETC | RESOURCE_SUB_CAT | RESOURCE_TYPE | RSRC_TYPE | STATE | TIME_SHEET_ID | TRC | VERSION_NUM | WO_ID | WO_TASK_ID,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1055760,SYSADM.PS_P6_PROJHDR,PS_P6_PROJHDR,BUSINESS_UNIT | P6_ALTERNATE_KEY | P6_ALTERNATE_REC | P6_BYPASS_FLAG | P6_ERROR_FLAG | P6_PC_CALC_METHOD | P6_PROC_MARKER | P6_PROJECT_GUID | PROJECT_ID,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1055826,SYSADM.PS_P6_RSRC_L_TAO,PS_P6_RSRC_L_TAO,BUSINESS_UNIT | BUSINESS_UNIT_HR | EOTF_IMPORT_FLG | IB_CHUNKCOUNT | IBTRANSACTIONID | MESSAGE_NBR | MESSAGE_PARM1 | MESSAGE_PARM2 | MESSAGE_PARM3 | MESSAGE_SET_NBR | P6_ACTION | P6_ACTION_EXECUTED | P6_ALTERNATE_KEY | P6_ALTERNATE_REC | P6_BYPASS_FLAG | P6_ERROR2_MSG | P6_ERROR_FLAG | P6_ERROR_MSG | P6_PREV_ERROR | P6_PROC_MARKER | P6_RSRC_GUID | P6_SYNC_STATUS | PROCESS_INSTANCE | PROC_INSTANCE_SYNC | PSFT_RSRC_ID | PSFT_RSRC_ID2 | PSFT_RSRC_NAME | PSFT_RSRC_STATUS | PSFT_RSRC_TYPE | RSRC_OBJECTID | SETID_INV_ITEM | UNIT_OF_MEASURE,RH,0.5,"['RH', 'IT & Sécurité']",coin_flip_reject
1056562,SYSADM.PS_PC_ATEAM_UPGTAO,PS_PC_ATEAM_UPGTAO,ACTIVITY_ID | ACTUAL_WORK | ACT_UID | ASSGND_WORK | AVAIL_UNITS | BASELINE_WORK | BUSINESS_UNIT | COST | COST_RATE | CURRENCY_CD | DESCRLONG | FMS_DTTM_STAMP | FMS_LASTUPDDTTM | FMS_LASTUPDOPRID | FMS_OPRID | LASTUPDSOURCE | PC_BUDGET_ITEM | PGM_RATE_TYPE | PROCESS_INSTANCE | PROJECT_ID | PROJ_ROLE | QTY | REMAINING_WORK | SCHED_NUM | SOURCE_FLAG | TEAM_MEMBER | TEAM_MEMBER_CLASS | TEAM_MEMBER_IND | UNIT_OF_MEASURE | USER_FIELD_1,Finance & Contrôle,0.5,"['IT & Sécurité', 'Finance & Contrôle']",coin_flip_reject
1056655,SYSADM.PS_PC_BU_TBL_TEO2,PS_PC_BU_TBL_TEO2,BUSINESS_UNIT | BUSINESS_UNIT_GL | CALENDAR_ID | CAT_EDIT_OPTION | CATEGORY_EDIT | CRIT_SEQ | CUR_EFFDT_TYPE | CURRENCY_CD | DAYS_UOM | EO_FROM_CURRENCY | EO_PROCESS_INST | FLEX_TEMPLATE_ID | IN_USE_SW | LAST_CONT_NUM_PC | LAST_INTFC_ID | PC_RT_TYPE_TRN_SRC | RT_TYPE | SUBCATEGORY_EDIT | SUB_EDIT_OPTION | UOM_HOURS,IT & Sécurité,0.5,"['IT & Sécurité', 'Finance & Contrôle']",coin_flip_reject
1056708,SYSADM.PS_PC_CPY_DEG_TAO,PS_PC_CPY_DEG_TAO,ACCOMPLISHMENT | BUSINESS_UNIT | MAJOR_CODE | PC_CPY_UNIQUEID | PROJECT_ID | TEAM_MEMBER | TEAM_MEMBER_CLASS | TEAM_MEMBER_IND | WEIGHT_POINTS,RH,0.5,"['RH', 'Other']",coin_flip_reject
1056710,SYSADM.PS_PC_CPY_DESC_TAO,PS_PC_CPY_DESC_TAO,BUSINESS_UNIT | DESCR254 | DESCRLONG | DTTM_STAMP | OPRID | PC_CPY_UNIQUEID | PROJECT_ID,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1056745,SYSADM.PS_PC_CPY_PRCP_TAO,PS_PC_CPY_PRCP_TAO,ACTIVITY_ID | BUSINESS_UNIT | EFFDT | EFF_STATUS | PC_CPY_UNIQUEID | PROJECT_ID | RATE_PLAN,Finance & Contrôle,0.5,"['Finance & Contrôle', 'Other']",coin_flip_reject
1056850,SYSADM.PS_PC_FND,PS_PC_FND,ACTIVITY_ID | ACTIVITY_OPTN | BUSINESS_UNIT | EFFDT | EFF_STATUS | ONE_TARGET_SW | PROJECT_ID,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1057002,SYSADM.PS_PC_GNT_SCHED,PS_PC_GNT_SCHED,APPROVAL_DATE | APPROVED_FLG | INCENTIVE_ID | MSTONE_SEQ | VERIFY_BTN,RH,0.5,"['Other', 'RH']",coin_flip_reject
1057205,SYSADM.PS_PC_PCBILOAD_AET,PS_PC_PCBILOAD_AET,ACCOUNTING_DT | ACTIVITY_ID | ANALYSIS_TYPE | BUSINESS_UNIT | CONTRACT_ID | CUST_ID | DATE_SEL_DT | FROM_DATE | INTFC_ID | INTFC_LINE_NUM | JOURNAL_ID | JOURNAL_LINE | LAST_AUTO_NBR | OPRID | PREV_TRANS_TYPE | PROCESS_INSTANCE | PROJECT_ID | RESOURCE_CATEGORY | RESOURCE_ID | RESOURCE_SUB_CAT | RESOURCE_TYPE | RUN_CNTL_ID | RUN_DT | SETID | SYSTEM_SOURCE | THRU_DATE | TRANS_TYPE_BI,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1057215,SYSADM.PS_PC_PE_GRMG_PRS,PS_PC_PE_GRMG_PRS,BUSINESS_UNIT | CALENDAR_ID | DEFAULT_FLAG | MY_PROJECTS | NUM_PER | OPRID | PC_BU_SOURCE | PROJECT_MANAGER | PROJECT_STATUS | PROJECT_TYPE | SHOW_ALERT_IND | TARGET_PER | WARNING_PERCENT,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1057229,SYSADM.PS_PC_PIC_ADD_TBL,PS_PC_PIC_ADD_TBL,BUSINESS_UNIT | DESCR | PC_PIC_EXPLANATION | PC_PIC_STEP_DESCR | PC_PIC_STEP_GRP_ID | PC_PIC_STEP_ID | PROJECT_ID | SEQ_NBR,Other,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1057456,SYSADM.PS_PC_RES_PA_TA7,PS_PC_RES_PA_TA7,ACTIVITY_ID | BUSINESS_UNIT | BUSINESS_UNIT_PO | CURRENCY_CD | DISTRIB_LINE_NUM | DST_ACCT_TYPE | LINE_NBR | PO_ID | PROCESS_INSTANCE | PROJECT_ID | RESOURCE_AMOUNT2 | RESOURCE_QUANTITY2 | SCHED_NBR,Achats & Fournisseurs,0.5,"['Achats & Fournisseurs', 'IT & Sécurité']",coin_flip_reject
1057518,SYSADM.PS_PC_RT_D_L_TA1,PS_PC_RT_D_L_TA1,BUSINESS_UNIT | DESCR | DETAIL_NO | EFFDT | LINE_NO | OVERRIDE_SRC | PC_TEMPLATE_ID | PROCESS_INSTANCE | RATE_AMT | RATE_DEF_TYPE | RATE_NAME | RATE_OPTION | TEMPLATE_TYPE | TGT_AN_TYPE | TGT_RES_CATEGORY | TGT_RES_SUB_CAT | TGT_RES_TYPE | TGT_SEQ_NBR | TGT_VAR_ROW_ACT | TO_CUR,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1057535,SYSADM.PS_PC_RT_DTL_TA1,PS_PC_RT_DTL_TA1,ACCOUNT | AFFILIATE | AFFILIATE_INTRA1 | AFFILIATE_INTRA2 | ALTACCT | ANALYSIS_TYPE | BUDGET_REF | BUSINESS_UNIT | BUSINESS_UNIT_GL | CHARTFIELD1 | CHARTFIELD2 | CHARTFIELD3 | CLASS_FLD | COST_PER_USE | CURRENCY_CD | DEPTID | DESCR254_MIXED | DETAIL_NO | EFFDT | EMPLID | FUND_CODE | JOBCODE | OPERATING_UNIT | OVERTIME_RATE | PC_MSP_RES_ID | PC_TEMPLATE_ID | PROCESS_INSTANCE | PRODUCT | PROGRAM_CODE | PROJ_ROLE | RESOURCE_CATEGORY | RESOURCE_SUB_CAT | RESOURCE_TYPE | SCH_LABOR_IND | SEQ_NBR | STANDARD_RATE | TEMPLATE_TYPE | TIME_RPTG_CD | UNIT_OF_MEASURE,Finance & Contrôle,0.5,"['Finance & Contrôle', 'RH']",coin_flip_reject
1057583,SYSADM.PS_PC_SCH_3D_PRJ,PS_PC_SCH_3D_PRJ,BUSINESS_UNIT | DESCR | FIELD2 | FIELD3 | FIELD4 | FIELD_DESCR1 | FIELDVAL1 | FIELDVAL2 | FIELDVAL3 | FIELDVAL4 | FIELD_VALUE | FIELD_VALUE_DATE | FIELD_VALUE_STR | OPRID | PC_FIELD_GEN1 | PC_FIELD_GEN2 | PC_SCH_3D_PROJECT | PC_SCH_PRODUCT | PROJECT_ID_2,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1057602,SYSADM.PS_PC_SEL_CRIT_254,PS_PC_SEL_CRIT_254,BUSINESS_UNIT | CRITERIA_ID | PROJECT_ID | SEQ_NUM | WHERE_CLAUSE,Other,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1057812,SYSADM.PS_PC_TP_DN_TAO,PS_PC_TP_DN_TAO,ACTIVITY_ID | ADJUSTED_FLAG | ADJUSTMENT_PCT | BUSINESS_UNIT | CHANGE_QUANTITY | CONTRACT_LINE_NUM | CONTRACT_NUM | PC_TRANS_ID | PROCESS_INSTANCE | PROCESS_STATUS | PROJECT_ID | RATE_DEF_BIL | RATE_DEF_COST | RATE_DEF_REV | RATE_PLAN_TYPE | RESOURCE_CATEGORY | RESOURCE_ID | RESOURCE_SUB_CAT | RESOURCE_TYPE | SEQ_NBR | TEMPLATE_TYPE | UOM_TIER,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1057941,SYSADM.PS_PD_BNSTMT_TAO,PS_PD_BNSTMT_TAO,BANK_ACCOUNT_NUM | BNK_ID_NBR | OPRID | PROCESS_INSTANCE | RECON_CYCLE_NBR | RUN_CNTL_ID,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1058095,SYSADM.PS_PE_ACCRL_OPTION,PS_PE_ACCRL_OPTION,ACCRL_DOC_TYPE | ACCRL_PROD_ID | EFFDT | EFF_STATUS | SETID,Finance & Contrôle,0.5,"['Finance & Contrôle', 'RH']",coin_flip_reject
1058291,SYSADM.PS_PG_CUSOPT_TAO,PS_PG_CUSOPT_TAO,BUSINESS_UNIT | CUST_ID | DST_ID_AR | EFFDT | EFFDT_TO | ENTRY_REASON | ENTRY_USE_ID | GROUP_BU | GROUP_ID | PROCESS_INSTANCE,Ventes & Clients,0.5,"['Ventes & Clients', 'IT & Sécurité']",coin_flip_reject
1058488,SYSADM.PS_PGM_ACT_DEP,PS_PGM_ACT_DEP,ACTIVITY_ID | BUSINESS_UNIT | DEPENDENCY_TYPE | FMS_DTTM_STAMP | FMS_LASTUPDDTTM | FMS_LASTUPDOPRID | FMS_OPRID | LAG_DAYS | PRDCSR_ACTIVITY_ID | PRDCSR_BUS_UNIT | PRDCSR_PROJECT_ID | PROJECT_ID,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1058491,SYSADM.PS_PGM_ACT_POOL,PS_PGM_ACT_POOL,ACTIVITY_ID | BUSINESS_UNIT | FMS_DTTM_STAMP | FMS_LASTUPDDTTM | FMS_LASTUPDOPRID | FMS_OPRID | POOL_ID | PROJECT_ID,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1058627,SYSADM.PS_PGM_CHC_HDR_LG,PS_PGM_CHC_HDR_LG,BUSINESS_IMPACT | BUSINESS_UNIT | CHANGE_EXPLANATION | CHANGE_REQ_ID | LANGUAGE_CD | PROJECT_ID,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1058828,SYSADM.PS_PGM_RATE_LKP_WS,PS_PGM_RATE_LKP_WS,BILL_RATE | BUSINESS_UNIT | COST_RATE | CURRENCY_CD | DAYS_UOM | JOBCODE | PROJ_ROLE | REGION_CD | RT_TYPE,RH,0.5,"['RH', 'Finance & Contrôle']",coin_flip_reject
1059150,SYSADM.PS_PGM_WSFNL_TAO,PS_PGM_WSFNL_TAO,ACTIVITY_COST | ASSGND_WORK | DESCR80 | OPRID | PC_DURATION | PC_NDURATION_DAYS | PROCESS_INSTANCE | PROJECT_ID | RESOURCE_COST | TEAM_MEMBER,Finance & Contrôle,0.5,"['IT & Sécurité', 'Finance & Contrôle']",coin_flip_reject
1059291,SYSADM.PS_PG_RTDFLT_TAO,PS_PG_RTDFLT_TAO,EFFDT | END_EFFDT | FROM_CUR | PROCESS_INSTANCE | RATE_DIV | RATE_MULT | RT_TYPE | TO_CUR,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1059405,SYSADM.PS_PI_RES_LOCATION,PS_PI_RES_LOCATION,LOCATION | OLD_LOCATION | PI_ID | PI_LINE_NUM,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1059429,SYSADM.PS_PIR_TB_TMP,PS_PIR_TB_TMP,BANK_ACCT_KEY | BANK_CD | BANK_SETID | FUND_CODE | PROCESS_INSTANCE | PYMNT_ID | PYMNT_STATUS | SPS_BETC | SPS_TAS,Finance & Contrôle,0.5,"['Finance & Contrôle', 'IT & Sécurité']",coin_flip_reject
1059441,SYSADM.PS_PI_SCAN_HIST,PS_PI_SCAN_HIST,AREA_ID | ASSET_ID | BUSINESS_UNIT | COMMENTS | HAND_HELD_OPERATOR | LAST_SCAN_DTTM | LOCATION | OLD_AREA_ID | OLD_LOCATION | OVERWRITE_AREA_ID | OVERWRITE_LOCATION | PI_ID | PI_LOC_CHG_ERR | PI_OVERWRITE_LOC | SCAN_BY_OPTION | SCAN_TYPE | SERIAL_ID | TAG_NUMBER,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'IT & Sécurité']",coin_flip_reject
1059500,SYSADM.PS_PL_CHG_RQST_DTL,PS_PL_CHG_RQST_DTL,BUSINESS_UNIT | BUSINESS_UNIT_IN | CHNG_CHAR_VALUE | CHNG_DATE_VALUE | CHNG_DTTM | CHNG_DTTM_VALUE | CHNG_NBR_VALUE | CHNG_SOURCE | CHNG_TIME_VALUE | CHNG_TYPE | FIELDNAME | LINE_NBR | PEG_STATUS | PLANNING_TIMESTAMP | PL_SEQ_NBR | PO_ID | PROBINST | PROCESSED_FLG | PROCESS_INSTANCE | SCHED_NBR | SEQ_NBR,Achats & Fournisseurs,0.5,"['Achats & Fournisseurs', 'IT & Sécurité']",coin_flip_reject
1059558,SYSADM.PS_PL_EXCP_VC_TMP,PS_PL_EXCP_VC_TMP,BUSINESS_UNIT | FROM_DT | INV_ITEM_ID | PL_RECORD_DTTM | PRCSINSTANCE | PROBINST | QTY_1 | QTY_2 | QTY_3 | QTY_4 | QTY_5 | QTY_MAX | SCHED_GROUP_CD | TO_DT | VENDOR_ID | VENDOR_SETID | VNDR_LOC,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'Achats & Fournisseurs']",coin_flip_reject
